PCA dimension,cum. variability (in %),lambda,alpha
PC1,39.16917107,0.436408691,"[ 0.0172052  -0.01615852 -0.00933762 -0.02723656 -0.01605515 -0.02058388
 -0.06301742 -0.03793734  0.01833762  0.02421865 -0.04526716  0.00923851
  0.08214782  0.09391898 -0.06738925  0.03332279 -0.08684889 -0.0447501
  0.12611643 -0.01195802  0.05406596 -0.00099222  0.00136692  0.0017552
  0.03056157 -0.06777021  0.16304282  0.00235234 -0.13659918 -0.00516057
  0.03108847 -0.03355775  0.02844036  0.03220042 -0.05635915  0.15267044
 -0.0608022  -0.01359034  0.13031352  0.05566383  0.03632515 -0.06635161
 -0.02250778 -0.08959116  0.01276263 -0.02512626  0.05553789  0.06934793
  0.0097347  -0.04355198 -0.00622676  0.11538838  0.15087366  0.09021739
 -0.00575582  0.00104537  0.00831076 -0.04681927  0.05754461  0.03210442
  0.02762951  0.04414861  0.06558316  0.03926177 -0.03288425  0.11012805
 -0.07154506 -0.04633287 -0.11302721  0.09537501 -0.00880135  0.00231853
 -0.01590048  0.05644671 -0.03220816  0.03656005 -0.00764866  0.01046086
 -0.06199272 -0.0360332  -0.00054203 -0.04506125  0.09103427 -0.04576408
 -0.04989571  0.05073359 -0.00212494  0.08930009 -0.01951273 -0.00470143
 -0.06061734  0.07737163 -0.00759644 -0.00252836 -0.08984041 -0.05682343
  0.00466869 -0.02731289  0.02348744 -0.03735759 -0.02006158  0.05263099
 -0.02802867 -0.09724156  0.00304428 -0.07589555 -0.04875775 -0.06258838
  0.0041687  -0.01520772 -0.09882939 -0.11735064 -0.01181513  0.05477004
 -0.04337125 -0.00738894  0.05926545  0.03753133 -0.001297    0.06879328
  0.02360291 -0.05801742  0.05720818  0.04901791 -0.01444729 -0.083238
  0.04393838 -0.01804533  0.02157411  0.02559768 -0.02527114  0.00894204
 -0.04025885 -0.05535009 -0.08811627  0.00293886 -0.00474795 -0.00957199
 -0.06443828 -0.01825765  0.14479534 -0.04394953  0.00254617 -0.02213128
 -0.01878719  0.0243411  -0.0882937   0.0016357   0.06220475  0.00412892
 -0.04024597 -0.03775735 -0.01035867  0.02695722  0.10391851  0.05930487
 -0.01865352  0.00201646  0.06266025  0.07456308 -0.07644587 -0.02356168
  0.06628435  0.02388787  0.07898511 -0.07050635 -0.10072248 -0.02291261
  0.03193295 -0.00741826 -0.03316332 -0.05961393 -0.05255157 -0.06606611
  0.01525555 -0.03957679  0.08503971 -0.07382018 -0.02201669  0.06439058
  0.01701195  0.04159302 -0.0688084  -0.04035564 -0.00390743 -0.01724573
  0.04654411  0.03569657  0.02936169  0.06647612  0.07768842  0.00618827
  0.06028802  0.02588931 -0.07815279 -0.01388222  0.00672734  0.0637906
 -0.01603997  0.02380284  0.04001788  0.05836597 -0.03703099 -0.051019
  0.04427798  0.02988682  0.02696759  0.07427569  0.05406342 -0.0185253
 -0.06456762 -0.01895036 -0.03951521  0.04147925  0.01876435  0.00157668
 -0.12725671 -0.00607907 -0.00199198 -0.01063508  0.13736551  0.0709575
 -0.04780903 -0.04504167 -0.01911243 -0.07054418  0.02590623  0.03065764
  0.04343115 -0.05678232  0.00738496 -0.12649124  0.07115646 -0.1157324
 -0.05360481  0.01512     0.00921575 -0.02569949  0.12196602 -0.13687249
 -0.01880081  0.02023831  0.06378261  0.01024715  0.0137023  -0.0121385
  0.02475711 -0.00624742 -0.03745893  0.00917016  0.00037138 -0.00973449
 -0.01595548 -0.08519112 -0.00379883 -0.01611505  0.01521942 -0.03651099
  0.02129811  0.02951436  0.06071111  0.02867193  0.05856278  0.04141545
 -0.01404384 -0.02944756  0.01109683 -0.05021794  0.18553934  0.02991642
 -0.04984786 -0.16899558  0.03391158 -0.0326531  -0.00220429 -0.05272104
  0.05062592  0.01511013  0.03534156 -0.06027255 -0.06241608 -0.05261947
  0.01989963 -0.04440491 -0.07041484  0.01974749  0.05271703  0.03139327
 -0.0406146   0.03190507  0.0480597  -0.03438055  0.0982615   0.03693223
 -0.03796987 -0.04620253 -0.06738977 -0.02089367 -0.02178581 -0.0464555
  0.01682489  0.00285663  0.06773083 -0.00216522  0.05436951 -0.01307865
 -0.01595203  0.01507461 -0.04523528  0.01026711 -0.03490604 -0.00130932
  0.11951549 -0.04171669  0.02663996  0.00662825 -0.01681822  0.00995187
 -0.16718945  0.03744451  0.05635769 -0.00784865]"
PC2,58.11748757,0.211115267,"[-0.05372246 -0.03527172 -0.03484235 -0.0893307  -0.04888161 -0.01560195
  0.10841301 -0.04789749 -0.03184749 -0.03461538 -0.00545279  0.07232577
  0.0128558   0.000793   -0.01749177 -0.01481133 -0.03593976 -0.01065174
  0.08378844 -0.00518875 -0.00230868 -0.02544551 -0.06685798 -0.22634201
  0.0213252  -0.08473502  0.07145007 -0.07253952  0.11491717 -0.0666983
  0.0181847  -0.01732424  0.01861174 -0.02047242 -0.044327    0.0652774
 -0.06333735 -0.03936597  0.07340115  0.05219158 -0.03849669 -0.01607198
 -0.00953581  0.12997495 -0.02812592 -0.04628444  0.04756907 -0.00830002
 -0.06350841 -0.09662934 -0.02149618 -0.03060537  0.05136039  0.02878611
 -0.00322694  0.13260854 -0.07602193 -0.00426134  0.03813785  0.02177999
 -0.05626223  0.02181494  0.01570238  0.04091767 -0.06745366  0.03667629
  0.07530622 -0.04759641  0.14687055  0.06240891 -0.02088965 -0.03436695
 -0.05403042 -0.05766269 -0.01527266  0.07350553 -0.008096   -0.02750581
 -0.03126831 -0.02327342 -0.05502041  0.01941013 -0.03935474  0.11851591
  0.16245962  0.01284169 -0.02573534  0.01837574 -0.0964976  -0.07224117
 -0.04793732 -0.0083325   0.0059694  -0.03723362  0.04480889 -0.03105369
  0.02154476  0.07627696 -0.04865579 -0.00236106 -0.04312888 -0.03196712
 -0.08144484  0.04038235 -0.01850625 -0.01215677 -0.05324461 -0.01959006
 -0.08151016 -0.03374943  0.10826196  0.12402082 -0.07954832  0.0266971
 -0.09063223  0.02731231  0.08391013  0.00078045 -0.00869785  0.00846939
 -0.03520598 -0.11882475 -0.02433354  0.00509872 -0.01057834  0.0114152
 -0.01029296  0.01226798  0.02677586 -0.03164469 -0.05736377  0.00426222
 -0.0068818  -0.02583687  0.01498683 -0.05684639 -0.06538109 -0.03490381
 -0.02059058 -0.04096399  0.03160589 -0.06443806 -0.13804883 -0.02578255
  0.00075727  0.00492596  0.13999087 -0.0225864   0.05311867  0.0017017
 -0.04214537  0.10374032  0.12415369  0.01522151  0.00336375  0.04166891
  0.0030345  -0.03446022  0.03650329  0.06877849  0.02007572 -0.05079692
  0.03346432  0.00190328  0.00241225 -0.03030143  0.09863583 -0.07722401
 -0.02886082 -0.01711383 -0.02087369  0.00471384  0.10122431 -0.02166272
  0.02344416 -0.06665527  0.06294504  0.01260638 -0.03523977 -0.00253882
  0.03922365  0.00995522 -0.04447733 -0.03326694 -0.03395257 -0.09796148
 -0.00339627 -0.02395291  0.04458292  0.0264451   0.04343798  0.01221408
  0.07429758 -0.03045239 -0.00522685 -0.00155115 -0.05986664  0.04898787
  0.05236561  0.00255935 -0.01493726  0.02002976 -0.02284886 -0.06770396
  0.08204195 -0.00522845  0.05750476 -0.08515555 -0.0033796  -0.00439682
 -0.01268032 -0.03687121 -0.02035789  0.03417094 -0.03405343 -0.03065275
  0.06301409 -0.05052031  0.01511362 -0.02881825  0.01476028  0.00842057
 -0.11972153 -0.03175587  0.01867108 -0.01618543 -0.08959419  0.00224171
  0.02260094 -0.03027495  0.11979777  0.10846732  0.03369173  0.14915296
 -0.00183836  0.00650192 -0.02711244  0.02054899  0.0462027   0.15082785
  0.05181983  0.01925059  0.00707078  0.03215494 -0.04259472 -0.04599914
 -0.01569783  0.01996802 -0.08584481  0.00123406 -0.01506252 -0.02953923
  0.08471191 -0.02071377 -0.01015537  0.01998725  0.01857409 -0.04760393
 -0.03084395 -0.04589712  0.00602459  0.02894381  0.03038053  0.01493777
 -0.07063657  0.01446748  0.0045398   0.04198105  0.07577863  0.02798501
 -0.00655754  0.15319394 -0.01263514 -0.07403118 -0.06165396  0.01367033
  0.05214143 -0.00728285 -0.04278613  0.09077782  0.14955345 -0.07090137
  0.00275109  0.01188305  0.04424189 -0.0457257   0.02242622  0.03704084
  0.04909333 -0.00222186 -0.01683323 -0.00427691  0.12968863 -0.01001053
 -0.03262727 -0.0917317   0.04577494 -0.02132377 -0.03144829 -0.01941479
 -0.03672409 -0.08831808  0.06423917  0.00544646  0.06034887 -0.01651434
 -0.01385563  0.03979622 -0.06962493  0.01172363  0.11884221 -0.03258537
 -0.01327186 -0.04466798 -0.0102053   0.0105098   0.01872688  0.0148322
  0.15155437  0.051956   -0.02487706 -0.01423334]"
PC3,70.6962316,0.140147802,"[ 6.39484125e-02 -1.81989710e-03 -3.45071960e-02 -3.57435625e-02
  4.51999496e-02  6.92036314e-02 -1.41306949e-02 -1.75762925e-02
  3.86448581e-03  3.94488747e-02  3.62937892e-02 -1.01426345e-01
  8.50386870e-02 -7.10725982e-02  5.36573408e-03 -6.71704245e-02
  4.32388493e-03  3.99423499e-02  3.72855970e-02 -6.20681316e-02
  3.59823594e-02  1.83044717e-02  9.65221005e-02  1.69132329e-01
 -1.95787952e-02  7.70568478e-02  9.82770723e-02 -1.88922595e-02
 -6.65194564e-03  5.20791404e-02  3.41097852e-03  4.51006475e-02
  2.05646608e-04  1.14997416e-02 -5.93921053e-03  1.13672953e-01
  3.17597391e-02  2.20858436e-02  6.29277327e-02 -7.80431358e-02
 -2.46191606e-02  4.04908104e-02 -3.83181234e-03 -3.42640377e-02
  1.09146765e-01  9.86838097e-02  1.81253878e-03 -5.14995018e-02
 -6.23730132e-02 -5.83274749e-02 -5.64499016e-02  1.44629210e-01
  1.23686689e-01  9.84419164e-02  5.00849472e-02  6.84466049e-02
 -8.63922732e-02  4.83540561e-02 -3.82864245e-02  1.35804611e-02
  7.33856212e-02  7.67849310e-03 -9.72201321e-02 -2.42109647e-02
  1.55687465e-02  7.35730585e-02 -5.46326352e-02 -1.19236006e-02
  2.30851612e-02  2.98752968e-02 -9.63492746e-02 -9.88667608e-02
 -7.07745619e-02 -1.01312199e-01 -4.27454006e-02 -9.86781876e-03
 -2.91862868e-02 -5.30813605e-02 -2.63735659e-03  1.22810292e-04
 -4.08374738e-02  6.02555701e-02  9.01945747e-02  4.14600853e-02
  4.90658639e-02 -6.79029948e-02 -1.15194936e-02  2.91229119e-02
  2.58306229e-02  3.87248648e-02  2.21589738e-02 -8.68107063e-02
 -4.22599961e-03 -9.22167794e-03 -3.03416615e-02  1.38409484e-02
 -1.35027669e-01 -5.62835424e-02 -2.75658600e-02 -1.48616625e-02
  8.74955299e-02  1.20294790e-01  1.07086937e-01 -2.33145585e-02
 -1.08647376e-01 -2.59038666e-02  1.96292554e-02  4.67517519e-02
 -2.06071561e-02 -8.62928879e-03  2.02049821e-02  9.18258847e-03
 -8.30123700e-02  2.17996477e-02  4.11548296e-02 -1.81823411e-02
  3.47716635e-02 -6.76746493e-04  1.34390628e-01 -6.14309619e-02
  5.35108559e-02  1.20618609e-01  9.55293714e-02 -8.47692690e-02
 -9.41613535e-03 -5.92955368e-03  2.26013200e-02 -5.65902856e-03
 -3.06289736e-02 -9.75167999e-02 -6.77110408e-03 -1.56444517e-02
  7.15870353e-02  4.07758487e-02  4.83213656e-02  7.00435064e-02
  2.98934522e-02  3.45854501e-02 -2.09881277e-03  2.22088396e-02
  1.22202909e-01  3.42815968e-02  8.82145002e-02  1.90229861e-02
  1.40135757e-02  1.46657207e-02  1.56294861e-02 -6.46654786e-02
  7.81711001e-03 -6.12280792e-02  5.44678476e-02  1.05230929e-01
  7.82738232e-02 -1.35897991e-02  8.39884027e-02  5.26570996e-03
  1.38665787e-03 -4.75057212e-02 -4.96502745e-02 -3.87199352e-02
  4.13043181e-02 -4.97569086e-02 -5.09698093e-02  5.52556020e-03
 -1.20104535e-01  4.23480635e-04  4.52910746e-03  2.61006759e-02
  2.55162727e-02  4.06392140e-02 -3.18512519e-02  1.72456000e-02
  7.69925849e-02  2.92249210e-02 -1.91156587e-02  3.28263153e-02
  4.56647020e-02  3.08231619e-02 -7.99428755e-02 -2.95635367e-03
 -8.05041524e-02 -1.58391048e-02  4.34281837e-02  8.62878984e-02
  5.95670631e-02 -3.98774059e-02 -5.99095645e-02 -8.44911111e-02
 -3.02868352e-03  1.88219683e-02  3.09849999e-02 -1.25541779e-02
 -1.57137421e-02  1.31814478e-02  4.21349686e-02 -1.47897229e-03
 -4.46056451e-02  2.31222051e-02 -6.93365419e-02 -7.17989074e-02
 -7.64029048e-02  2.02024272e-02  2.28455199e-02 -9.05270355e-03
  1.98820594e-02 -9.80432111e-02 -5.33702420e-02 -1.61196466e-02
 -7.60542415e-02 -1.93742807e-02  1.93030699e-02 -7.55770976e-02
  2.60271462e-02 -2.50034196e-02 -1.10378919e-01 -2.31637388e-02
 -4.23337923e-02 -9.44348004e-02 -2.28819994e-02  4.02601336e-03
  1.16620505e-01  5.91431327e-02 -7.32696694e-02  3.62826819e-02
 -1.65369553e-02  1.59875146e-02 -4.34166275e-02 -1.10244703e-01
 -7.95022741e-02 -9.21253574e-04  3.91599186e-02  2.05383500e-02
  7.40295068e-03  1.37790047e-02  6.54353319e-02 -2.81192294e-02
  4.54209362e-04  6.89321405e-02  9.23269328e-02 -9.47580707e-04
 -6.98694954e-02 -5.31708240e-02  4.30736269e-02 -1.01805392e-02
  1.95179583e-02  6.30556375e-02 -6.54365370e-02 -4.37460387e-02
  4.31301452e-02 -9.69677395e-03  4.12635949e-03 -5.19144984e-02
  3.83137916e-02 -1.50004944e-02 -4.99993767e-02 -1.65964453e-02
 -3.15015874e-02 -2.52203327e-02  2.07890596e-02 -2.35202153e-02
 -7.93502240e-02 -3.73598684e-02 -1.24276816e-02 -1.16468820e-02
 -3.89728847e-02  2.05297787e-02 -2.78133834e-03  1.26242771e-01
  1.49686153e-01 -5.64018004e-02 -2.06017607e-02 -3.29762243e-02
 -6.24565117e-02  5.34481328e-02  6.67381661e-02 -2.15277605e-02
 -5.16285592e-02 -8.99876415e-02 -3.02352765e-03  9.99504792e-03
  3.41505957e-02  1.92957188e-02 -2.38849608e-02  1.89448635e-02
 -3.12369427e-03 -5.29832392e-02 -1.07039709e-02 -4.80618089e-02
 -2.54568871e-03 -6.99126101e-02 -4.72042471e-02  8.12812215e-02
 -3.35689239e-03 -2.71052497e-02  4.63492694e-02  3.08311958e-02
 -1.78942144e-02  5.52864805e-02 -1.21375798e-03  2.17206079e-02
 -8.78998094e-02  2.81106202e-03  2.14689331e-02  3.88944507e-02
 -7.15720001e-03  2.13242696e-02  9.09867273e-03 -3.08898179e-02
  2.79920741e-02 -7.61158968e-03  5.77490752e-02 -9.31453071e-02
 -1.60625295e-01 -6.92130699e-02 -8.14895056e-02 -1.33954893e-02
 -1.48084117e-02 -2.41071311e-02 -2.79995366e-02 -1.00368149e-01
 -6.16604962e-02 -8.06167850e-03]"
PC4,77.11858391,0.071555519,"[-7.25306742e-02  7.89901866e-03 -4.33864250e-02  2.50321293e-02
 -4.68755591e-02 -4.08563385e-02  4.59589273e-02 -7.21317018e-02
 -1.63479403e-02 -3.04596296e-02 -1.68062127e-02 -9.33083411e-02
 -2.64116480e-02 -3.71832120e-02 -5.84222869e-02  2.42115171e-02
 -4.81556192e-02  5.43802393e-02 -8.74513992e-02 -3.30253994e-02
  6.48894980e-03 -2.57349496e-02 -1.32496968e-02  3.76274994e-02
 -8.08100222e-02 -7.03203431e-02 -8.09474787e-02  4.73321348e-02
 -7.21116741e-03 -5.65956574e-02 -2.08369324e-02 -2.14081278e-02
 -2.17809466e-02  2.84274872e-03 -6.82441014e-02 -4.77638832e-02
 -4.34719730e-02 -5.30670204e-02 -7.25514439e-02 -7.11030443e-02
  4.48486418e-02  2.69683399e-03 -4.30790313e-02  3.28342243e-02
 -1.26314581e-02  2.08426148e-02 -5.18393918e-02  3.05183559e-02
  8.09015825e-02  5.51933518e-02  4.23896146e-02 -2.59713683e-02
 -4.94064966e-02  1.68548773e-02  4.25447325e-03  1.06939421e-01
  8.64207999e-02 -8.80714031e-03 -1.95235935e-02 -8.05378022e-03
  6.89703011e-02 -4.28934085e-02 -1.85356597e-02 -3.72715330e-03
 -4.98626010e-02 -5.38075628e-03 -2.85449789e-02 -4.81425338e-02
  2.14270844e-02 -5.98402207e-03  1.42622782e-02  9.27245134e-03
  7.31875762e-02  7.04204699e-02  2.50178495e-02 -1.63137728e-02
 -2.92618545e-02  3.61038308e-02 -5.27569437e-02 -3.08182834e-02
  1.20712447e-02  7.48344323e-02  5.34461313e-03  8.60349488e-02
  7.80266919e-02  3.85426297e-02 -4.42318905e-02  8.70448317e-03
 -7.36553549e-02 -3.80122064e-02 -4.58966341e-02  9.40114610e-02
 -2.61635922e-02  3.32160248e-02 -3.82858579e-02 -2.03690979e-02
 -8.61082089e-03 -7.51401151e-03  6.42626599e-02 -1.20983246e-02
 -3.48532250e-02  1.76720935e-01  1.02535323e-01 -4.55067625e-03
  4.99653676e-02 -8.14773411e-02 -4.77526317e-02  1.49350587e-02
  7.54468896e-02  7.71967264e-03  5.96505631e-02  6.11277814e-02
  1.46331946e-01 -2.44198093e-02 -2.24799535e-03 -4.04671847e-02
  4.01688444e-02 -2.41773501e-02  7.42523281e-02  4.49381301e-02
  2.24721918e-02  8.38883090e-02 -1.93091808e-02  7.56237865e-03
 -5.33085618e-02 -6.07506292e-02  9.97745694e-03 -4.19372307e-02
 -6.03759254e-02  1.72945373e-01  4.69985041e-02 -9.85339342e-02
 -2.11215005e-02  6.79736018e-02  2.21875166e-02 -4.80970350e-02
 -3.55236199e-02 -4.10210741e-02 -9.27083034e-03 -1.30893261e-02
  1.59330858e-02 -4.67883880e-02  1.39994462e-01 -2.85148639e-02
 -1.07705136e-02 -2.72882706e-02  3.41412840e-02  3.17534235e-02
  3.00551436e-02  1.52893774e-02 -3.80888895e-02  2.05149395e-01
  1.34693389e-01 -7.36243130e-03 -4.63340363e-02  6.14315922e-03
 -2.82247994e-02 -8.61225211e-02 -5.41146754e-02 -5.78810071e-02
  8.34075938e-04  7.33722969e-03 -8.85201326e-05  3.56788121e-02
  2.78401430e-02 -4.50211810e-02  7.42450716e-02  1.09479733e-02
 -3.12401736e-02  6.25805632e-02 -6.75510946e-02 -4.13424288e-02
  1.30416160e-01 -3.29260747e-02 -2.66309847e-03  7.33570535e-03
  4.40492191e-02  2.42365235e-02  2.75853749e-02 -1.93490126e-02
 -9.96768612e-02 -5.70818112e-03 -3.83358059e-02 -1.37591170e-02
 -7.73097459e-03  5.96454288e-02  6.35187410e-02  1.13755234e-01
  1.83345789e-02  2.39317309e-02  6.96120045e-02 -6.61120412e-02
  1.78436514e-03 -5.71061681e-02 -7.93028110e-03  5.03742757e-02
  1.31202842e-02  2.68188498e-02 -7.73292373e-02  1.71468965e-02
  3.36804718e-02  5.11147412e-02 -3.90981836e-02 -4.25215381e-02
 -5.44916703e-02 -2.98319504e-02  9.20990187e-02 -6.38640580e-02
  4.37166411e-02 -5.15505778e-02  2.01139910e-02 -7.48702469e-02
 -2.25806448e-02 -4.85729790e-02  3.11557329e-02  2.12319194e-02
 -6.21729531e-02  1.09104333e-01 -6.74968573e-02 -3.87056909e-02
 -3.70110190e-03 -1.86438088e-02  3.86042325e-02 -1.00446441e-01
 -4.99246782e-02 -2.30243627e-02  1.11027275e-01  7.02012867e-02
  5.17871757e-02 -4.96254597e-02  9.91777644e-02  3.53321124e-02
  2.09187479e-02  3.22961771e-02  9.61804795e-02 -7.06885058e-02
  6.66207238e-03  5.67317976e-02 -1.57363413e-02 -1.39251518e-02
 -3.35305314e-02 -3.80306843e-02 -1.35978152e-02 -7.11702572e-02
  3.63870886e-02  1.63971915e-01  9.70851576e-03 -6.58841799e-02
 -1.47948715e-03 -1.70807382e-02  3.27726506e-02 -1.51992681e-02
  9.58961747e-02 -7.21261814e-02 -5.21697961e-02 -5.97929011e-02
 -6.02103326e-03 -7.08657160e-02 -7.22125290e-02  4.16098160e-02
  3.26870461e-02 -9.83453004e-02 -7.81874519e-02 -3.04185580e-02
  9.15823948e-02  1.76708080e-02 -1.33365149e-02  2.29784954e-02
 -8.06926914e-02 -4.95519944e-03 -2.22066807e-02 -8.34645508e-02
  3.95732285e-02 -9.74967032e-02 -7.55588386e-02 -2.68649094e-02
 -2.82929174e-02  1.35708002e-01  9.77850855e-02  2.09076931e-02
  5.09797656e-02 -2.13310325e-02 -6.90236430e-02  4.79725114e-02
  9.06002416e-02  1.36802997e-01 -1.24983677e-02 -5.48713852e-02
  4.75373194e-03  1.75224340e-02  5.13075392e-02 -1.29959552e-02
 -1.88888128e-02 -2.67847022e-02  3.52528510e-02 -4.28199342e-02
 -3.82488113e-02 -8.85254026e-03 -4.86335620e-02  8.02993570e-04
  7.91075629e-02  5.98213434e-02  2.22256562e-02  4.53088676e-02
  7.99404440e-03 -4.79440912e-02 -1.08824585e-02  5.30033315e-02
  1.89930964e-02 -1.55858154e-02  9.62822847e-02 -5.48728083e-03
 -4.62765255e-03 -6.15782488e-02  2.58622652e-02 -4.35831756e-02
 -4.97129299e-02 -4.49908734e-02 -7.77538610e-02 -8.60913349e-02
  6.96495821e-02 -5.07690953e-02]"
PC5,81.98184024,0.054184637,"[ 8.10818709e-02  2.35460802e-02 -2.71525752e-02 -6.27538794e-02
  5.84179096e-02  5.10823685e-02 -3.39888175e-02 -3.50687974e-02
 -3.90959242e-02  7.82925234e-03  3.79626638e-02  8.06645464e-04
 -4.14974027e-02 -9.51085968e-02  4.01433477e-02  4.68978064e-02
 -2.94676101e-03  1.77497953e-02  1.10278385e-01 -8.11405580e-02
  1.64803454e-02  1.07213271e-02  1.72584686e-02  2.93800830e-01
 -3.54502640e-02  1.15131692e-01  6.63550024e-02  3.47320671e-02
  4.17637652e-02 -5.37992630e-02 -5.64115059e-02 -6.33994792e-02
  4.19889288e-03  6.56785417e-03 -1.22372163e-01  5.94835144e-02
 -5.36616719e-02  6.96333861e-03  3.42310276e-02  5.91631424e-02
  3.08731205e-02 -4.33513181e-02  1.37292299e-02  1.31903004e-02
  9.00296939e-02  2.18559540e-02  3.32926580e-02  2.88001655e-02
  2.51392954e-02  2.72831959e-02  4.77050070e-02 -1.56871955e-01
  8.62907973e-02 -7.87409396e-03  8.93332739e-02  3.55195916e-02
 -8.93293274e-02 -4.34111681e-02  1.39753108e-02  2.58217934e-02
  5.03722726e-02  3.14658413e-02 -6.95307385e-02 -9.10115812e-02
 -1.04900862e-01 -3.40013935e-03  1.10387616e-02 -5.59168134e-02
  3.87304834e-02 -9.57146815e-02  6.01108706e-02  6.64379761e-02
  4.54077379e-02  3.09438490e-02  2.01955069e-02  2.81306231e-02
 -2.57260937e-02  4.39851770e-02  1.41645821e-02 -1.72356995e-02
  8.71143652e-02 -4.72604296e-02  4.61114688e-02  7.71000901e-04
  4.70063944e-02 -6.45934560e-03  2.90069203e-02 -1.52071448e-02
 -8.75504483e-02  7.75578181e-02 -1.29118841e-01 -4.84330500e-02
  3.55303442e-02  9.17712317e-02 -6.72608873e-03 -1.70012987e-01
  4.54918776e-02 -5.44670913e-03  4.62642508e-02 -2.98763541e-02
  4.99497195e-02 -1.91656473e-02 -1.74010520e-02 -8.88834780e-03
  5.99619764e-02 -6.58448782e-02 -4.04232137e-02 -7.01666144e-03
  6.29687980e-02 -2.55865367e-02  4.41180515e-02  5.04171315e-02
 -8.26783009e-03  4.75211746e-02  6.74514172e-02  3.35237917e-02
 -4.09937058e-02 -3.52119270e-04  4.97070545e-02  7.11679855e-02
 -4.65098803e-02 -9.43615395e-02 -2.89144674e-02  1.94731374e-02
  1.57392777e-02  2.89183848e-02 -4.64161855e-03  2.53512062e-02
  4.77202584e-02 -1.19364804e-01  5.34024182e-02 -9.09866665e-03
  5.97669738e-02 -1.86810820e-02  2.15541627e-03  2.51575933e-02
  4.07700504e-02  4.45660922e-02 -3.61945995e-03 -4.94896687e-03
  1.98446057e-02 -3.93957021e-02  5.17640499e-02  5.30199487e-02
 -2.33467774e-02 -1.26749840e-02  4.17212029e-02  7.64429898e-02
 -7.54599938e-02  5.12464598e-02  1.41540696e-02 -9.49940157e-02
  1.07483721e-02 -1.32713500e-01  1.43604082e-02  3.47323630e-02
 -3.99363328e-02  1.00961055e-01 -4.14384144e-02  1.04033625e-02
  8.56246950e-03 -7.42007088e-02 -5.02607812e-02 -3.81915078e-02
 -2.61906431e-02 -6.02112171e-02  1.59283760e-02 -2.01384927e-02
 -2.95529880e-02 -7.34620968e-02  1.25001903e-03  1.24215831e-02
  3.34320335e-02 -7.41721075e-02  2.50513217e-02 -5.55299403e-02
 -3.84373838e-02 -9.40691308e-03 -8.19150612e-02 -6.22581442e-02
 -2.43807779e-03 -6.16140835e-02 -6.00445028e-02 -7.75441275e-02
 -2.38079498e-02  2.36838788e-02  1.68169983e-03  3.80057511e-02
 -1.05591314e-01 -6.13609167e-02 -6.35236110e-02  2.64124347e-02
 -2.27661160e-02  7.13938417e-02 -2.50712284e-02 -1.55138621e-01
  5.98596063e-02 -8.45057912e-02 -2.68096718e-02  5.01239349e-02
  5.28844690e-02 -8.16148048e-02 -9.33115886e-03 -1.10002702e-01
 -3.51765674e-03 -1.07240355e-02  4.69790157e-03 -8.47739774e-02
  2.95217822e-02 -3.62131248e-03 -5.03784351e-02  9.38779127e-02
  4.63696832e-02  4.56642675e-02  1.04871709e-01 -5.10774670e-02
  1.80937932e-02 -2.92933788e-02  3.53663228e-02 -4.05936487e-02
 -4.53227674e-02  4.66678755e-03  4.98758410e-02  2.23857369e-02
  1.93613586e-02  3.93459009e-02  8.78399666e-02  1.76559090e-03
  2.06148226e-02 -8.65707252e-02 -5.45239390e-05  2.59588173e-02
 -1.25696335e-01  3.92179303e-02  1.53116245e-02  1.60197793e-03
  1.96208655e-02 -7.07619343e-02 -1.68399708e-02  4.52172880e-02
  1.33970993e-02 -5.94106731e-03  6.68819812e-02  5.73444817e-02
 -3.76125518e-02 -1.35883524e-01  3.86701370e-02 -2.49695852e-02
 -9.20486424e-02  1.83624169e-02 -1.53820350e-02 -3.68542519e-02
  2.69765519e-03  9.03556905e-03 -1.02953104e-01  5.39836755e-02
 -2.70020700e-03 -5.85955852e-02  6.26386127e-02  5.62835551e-03
  3.25053055e-02 -1.92017145e-02 -5.54795339e-02 -6.73235785e-02
  7.95708927e-03 -4.40075637e-02 -8.16213271e-02  8.92583291e-03
  5.56296108e-02 -6.21553270e-02  3.17611877e-02  3.74524171e-02
  3.84296041e-02 -7.81660225e-02  3.88110510e-02 -6.96314834e-03
 -7.22435587e-02  4.14115189e-02  3.66222594e-02 -3.84689589e-03
  5.72390904e-02 -2.14867336e-03  3.03587459e-02 -6.50724472e-03
 -2.65076290e-02  4.55807011e-02 -6.69701542e-02 -5.94472535e-02
  7.23298583e-03  5.10684625e-02  6.95390022e-02  1.14474654e-02
  7.14375592e-02 -4.63379865e-02  6.19723994e-02 -2.26231217e-02
  7.52340948e-03  6.91766430e-02 -2.91986185e-02 -1.85492541e-02
  2.21085496e-02  9.97027153e-02 -1.69213195e-02 -3.07866685e-02
 -7.94456574e-02  3.73167531e-02  5.92527958e-02 -1.13699402e-01
 -1.76864951e-02 -2.42313706e-03  4.64841660e-02  3.13369852e-02
  6.76775537e-03 -2.80363313e-02  8.65248084e-02  1.24090463e-02
  2.25649485e-02  2.35104524e-02  3.77727018e-02  1.86973099e-02
  2.30007608e-02  2.13964226e-02]"
